,LastModified,Name,Available,Capacity,Open,date
1416,2018-10-27 17:43:00,P08 Ramen,20,266,True,2018-10-27
1417,2018-10-27 17:44:00,P02 Reep,123,470,True,2018-10-27
1418,2018-10-27 17:59:00,P07 Sint-Michiels,68,450,True,2018-10-27
1419,2018-10-27 17:59:00,P10 Sint-Pietersplein,458,708,True,2018-10-27
1420,2018-10-27 17:58:00,P01 Vrijdagmarkt,105,647,True,2018-10-27
1421,2018-10-27 17:59:00,P04 Savaanstraat,226,540,True,2018-10-27
1422,2018-10-27 17:59:00,P08 Ramen,24,266,True,2018-10-27
1423,2018-10-27 17:59:00,P02 Reep,145,470,True,2018-10-27
1424,2018-10-27 18:14:00,P07 Sint-Michiels,82,450,True,2018-10-27
1425,2018-10-27 18:13:00,P10 Sint-Pietersplein,471,708,True,2018-10-27
1426,2018-10-27 18:14:00,P01 Vrijdagmarkt,111,647,True,2018-10-27
1427,2018-10-27 18:14:00,P04 Savaanstraat,256,540,True,2018-10-27
1428,2018-10-27 18:10:00,P08 Ramen,25,266,True,2018-10-27
1429,2018-10-27 18:14:00,P02 Reep,174,470,True,2018-10-27
1430,2018-10-27 18:29:00,P07 Sint-Michiels,89,450,True,2018-10-27
1431,2018-10-27 18:28:00,P10 Sint-Pietersplein,476,708,True,2018-10-27
1432,2018-10-27 18:29:00,P01 Vrijdagmarkt,109,647,True,2018-10-27
1433,2018-10-27 18:28:00,P04 Savaanstraat,276,540,True,2018-10-27
1434,2018-10-27 18:28:00,P08 Ramen,31,266,True,2018-10-27
1435,2018-10-27 18:29:00,P02 Reep,208,470,True,2018-10-27
1436,2018-10-27 18:44:00,P07 Sint-Michiels,93,450,True,2018-10-27
1437,2018-10-27 18:43:00,P10 Sint-Pietersplein,472,708,True,2018-10-27
1438,2018-10-27 18:44:00,P01 Vrijdagmarkt,86,647,True,2018-10-27
1439,2018-10-27 18:44:00,P04 Savaanstraat,289,540,True,2018-10-27
1440,2018-10-27 18:44:00,P08 Ramen,22,266,True,2018-10-27
1441,2018-10-27 18:44:00,P02 Reep,216,470,True,2018-10-27
1442,2018-10-27 18:59:00,P07 Sint-Michiels,93,450,True,2018-10-27
1443,2018-10-27 18:58:00,P10 Sint-Pietersplein,483,708,True,2018-10-27
1444,2018-10-27 18:59:00,P01 Vrijdagmarkt,57,647,True,2018-10-27
1445,2018-10-27 18:59:00,P04 Savaanstraat,299,540,True,2018-10-27
1446,2018-10-27 18:56:00,P08 Ramen,19,266,True,2018-10-27
1447,2018-10-27 18:58:00,P02 Reep,227,470,True,2018-10-27
1448,2018-10-27 19:14:00,P07 Sint-Michiels,89,450,True,2018-10-27
1449,2018-10-27 19:14:00,P10 Sint-Pietersplein,463,708,True,2018-10-27
1450,2018-10-27 19:14:00,P01 Vrijdagmarkt,48,647,True,2018-10-27
1451,2018-10-27 19:14:00,P04 Savaanstraat,314,540,True,2018-10-27
1452,2018-10-27 19:11:00,P08 Ramen,13,266,True,2018-10-27
1453,2018-10-27 19:12:00,P02 Reep,231,470,True,2018-10-27
1454,2018-10-27 19:27:00,P07 Sint-Michiels,79,450,True,2018-10-27
1455,2018-10-27 19:29:00,P10 Sint-Pietersplein,424,708,True,2018-10-27
1456,2018-10-27 19:29:00,P01 Vrijdagmarkt,55,647,True,2018-10-27
1457,2018-10-27 19:29:00,P04 Savaanstraat,322,540,True,2018-10-27
1458,2018-10-27 19:29:00,P08 Ramen,13,266,True,2018-10-27
1459,2018-10-27 19:29:00,P02 Reep,214,470,True,2018-10-27
1460,2018-10-27 19:43:00,P07 Sint-Michiels,58,450,True,2018-10-27
1461,2018-10-27 19:44:00,P10 Sint-Pietersplein,363,708,True,2018-10-27
1462,2018-10-27 19:44:00,P01 Vrijdagmarkt,48,647,True,2018-10-27
1463,2018-10-27 19:43:00,P04 Savaanstraat,317,540,True,2018-10-27
1464,2018-10-27 19:43:00,P08 Ramen,14,266,True,2018-10-27
1465,2018-10-27 19:44:00,P02 Reep,194,470,True,2018-10-27
1466,2018-10-27 19:59:00,P07 Sint-Michiels,35,450,True,2018-10-27
1467,2018-10-27 19:57:00,P10 Sint-Pietersplein,320,708,True,2018-10-27
1468,2018-10-27 19:59:00,P01 Vrijdagmarkt,49,647,True,2018-10-27
1469,2018-10-27 19:56:00,P04 Savaanstraat,319,540,True,2018-10-27
1470,2018-10-27 19:59:00,P08 Ramen,15,266,True,2018-10-27
1471,2018-10-27 19:59:00,P02 Reep,184,470,True,2018-10-27
1472,2018-10-27 20:14:00,P07 Sint-Michiels,23,450,True,2018-10-27
1473,2018-10-27 20:14:00,P10 Sint-Pietersplein,309,708,True,2018-10-27
1474,2018-10-27 20:14:00,P01 Vrijdagmarkt,46,647,True,2018-10-27
1475,2018-10-27 20:13:00,P04 Savaanstraat,322,540,True,2018-10-27
1476,2018-10-27 20:12:00,P08 Ramen,14,266,True,2018-10-27
1477,2018-10-27 20:13:00,P02 Reep,174,470,True,2018-10-27
1478,2018-10-27 20:29:00,P07 Sint-Michiels,17,450,True,2018-10-27
1479,2018-10-27 20:29:00,P10 Sint-Pietersplein,310,708,True,2018-10-27
1480,2018-10-27 20:29:00,P01 Vrijdagmarkt,48,647,True,2018-10-27
1481,2018-10-27 20:27:00,P04 Savaanstraat,320,540,True,2018-10-27
1482,2018-10-27 20:29:00,P08 Ramen,16,266,True,2018-10-27
1483,2018-10-27 20:29:00,P02 Reep,163,470,True,2018-10-27
1484,2018-10-27 20:44:00,P07 Sint-Michiels,23,450,True,2018-10-27
1485,2018-10-27 20:44:00,P10 Sint-Pietersplein,301,708,True,2018-10-27
1486,2018-10-27 20:44:00,P01 Vrijdagmarkt,51,647,True,2018-10-27
1487,2018-10-27 20:43:00,P04 Savaanstraat,327,540,True,2018-10-27
1488,2018-10-27 20:44:00,P08 Ramen,17,266,True,2018-10-27
1489,2018-10-27 20:43:00,P02 Reep,159,470,True,2018-10-27
1490,2018-10-27 20:59:00,P07 Sint-Michiels,20,450,True,2018-10-27
1491,2018-10-27 20:58:00,P10 Sint-Pietersplein,296,708,True,2018-10-27
1492,2018-10-27 20:59:00,P01 Vrijdagmarkt,64,647,True,2018-10-27
1493,2018-10-27 20:59:00,P04 Savaanstraat,331,540,True,2018-10-27
1494,2018-10-27 20:54:00,P08 Ramen,19,266,True,2018-10-27
1495,2018-10-27 20:58:00,P02 Reep,157,470,True,2018-10-27
1496,2018-10-27 21:14:00,P07 Sint-Michiels,24,450,True,2018-10-27
1497,2018-10-27 21:14:00,P10 Sint-Pietersplein,299,708,True,2018-10-27
1498,2018-10-27 21:14:00,P01 Vrijdagmarkt,57,647,True,2018-10-27
1499,2018-10-27 21:11:00,P04 Savaanstraat,332,540,True,2018-10-27
1500,2018-10-27 21:12:00,P08 Ramen,23,266,True,2018-10-27
1501,2018-10-27 21:11:00,P02 Reep,163,470,True,2018-10-27
1502,2018-10-27 21:28:00,P07 Sint-Michiels,37,450,True,2018-10-27
1503,2018-10-27 21:25:00,P10 Sint-Pietersplein,292,708,True,2018-10-27
1504,2018-10-27 21:29:00,P01 Vrijdagmarkt,62,647,True,2018-10-27
1505,2018-10-27 21:29:00,P04 Savaanstraat,336,540,True,2018-10-27
1506,2018-10-27 21:29:00,P08 Ramen,21,266,True,2018-10-27
1507,2018-10-27 21:29:00,P02 Reep,172,470,True,2018-10-27
1508,2018-10-27 21:44:00,P07 Sint-Michiels,45,450,True,2018-10-27
1509,2018-10-27 21:44:00,P10 Sint-Pietersplein,295,708,True,2018-10-27
1510,2018-10-27 21:44:00,P01 Vrijdagmarkt,70,647,True,2018-10-27
1511,2018-10-27 21:40:00,P04 Savaanstraat,338,540,True,2018-10-27
1512,2018-10-27 21:39:00,P08 Ramen,20,266,True,2018-10-27
1513,2018-10-27 21:44:00,P02 Reep,175,470,True,2018-10-27
1514,2018-10-27 21:59:00,P07 Sint-Michiels,57,450,True,2018-10-27
1515,2018-10-27 21:59:00,P10 Sint-Pietersplein,306,708,True,2018-10-27
1516,2018-10-27 21:59:00,P01 Vrijdagmarkt,72,647,True,2018-10-27
1517,2018-10-27 21:59:00,P04 Savaanstraat,345,540,True,2018-10-27
1518,2018-10-27 21:58:00,P08 Ramen,24,266,True,2018-10-27
1519,2018-10-27 21:58:00,P02 Reep,191,470,True,2018-10-27
1520,2018-10-27 22:14:00,P07 Sint-Michiels,69,450,True,2018-10-27
1521,2018-10-27 22:14:00,P10 Sint-Pietersplein,323,708,True,2018-10-27
1522,2018-10-27 22:13:00,P01 Vrijdagmarkt,84,647,True,2018-10-27
1523,2018-10-27 22:06:00,P04 Savaanstraat,345,540,True,2018-10-27
1524,2018-10-27 22:13:00,P08 Ramen,29,266,True,2018-10-27
1525,2018-10-27 22:12:00,P02 Reep,207,470,True,2018-10-27
1526,2018-10-27 22:28:00,P07 Sint-Michiels,83,450,True,2018-10-27
1527,2018-10-27 22:29:00,P10 Sint-Pietersplein,356,708,True,2018-10-27
1528,2018-10-27 22:29:00,P01 Vrijdagmarkt,108,647,True,2018-10-27
1529,2018-10-27 22:29:00,P04 Savaanstraat,353,540,True,2018-10-27
1530,2018-10-27 22:29:00,P08 Ramen,34,266,True,2018-10-27
1531,2018-10-27 22:28:00,P02 Reep,224,470,True,2018-10-27
1532,2018-10-27 22:43:00,P07 Sint-Michiels,107,450,True,2018-10-27
1533,2018-10-27 22:43:00,P10 Sint-Pietersplein,392,708,True,2018-10-27
1534,2018-10-27 22:44:00,P01 Vrijdagmarkt,134,647,True,2018-10-27
1535,2018-10-27 22:42:00,P04 Savaanstraat,357,540,True,2018-10-27
1536,2018-10-27 22:43:00,P08 Ramen,37,266,True,2018-10-27
1537,2018-10-27 22:43:00,P02 Reep,244,470,True,2018-10-27
1538,2018-10-27 22:59:00,P07 Sint-Michiels,126,450,True,2018-10-27
1539,2018-10-27 22:59:00,P10 Sint-Pietersplein,440,708,True,2018-10-27
1540,2018-10-27 22:59:00,P01 Vrijdagmarkt,145,647,True,2018-10-27
1541,2018-10-27 22:59:00,P04 Savaanstraat,362,540,True,2018-10-27
1542,2018-10-27 22:58:00,P08 Ramen,43,266,True,2018-10-27
1543,2018-10-27 22:59:00,P02 Reep,253,470,True,2018-10-27
1544,2018-10-27 23:14:00,P07 Sint-Michiels,144,450,True,2018-10-27
1545,2018-10-27 23:14:00,P10 Sint-Pietersplein,482,708,True,2018-10-27
1546,2018-10-27 23:14:00,P01 Vrijdagmarkt,170,647,True,2018-10-27
1547,2018-10-27 23:13:00,P04 Savaanstraat,362,540,True,2018-10-27
1548,2018-10-27 23:08:00,P08 Ramen,46,266,True,2018-10-27
1549,2018-10-27 23:14:00,P02 Reep,272,470,True,2018-10-27
1550,2018-10-27 23:29:00,P07 Sint-Michiels,172,450,True,2018-10-27
1551,2018-10-27 23:29:00,P10 Sint-Pietersplein,501,708,True,2018-10-27
1552,2018-10-27 23:29:00,P01 Vrijdagmarkt,203,647,True,2018-10-27
1553,2018-10-27 23:27:00,P04 Savaanstraat,365,540,True,2018-10-27
1554,2018-10-27 23:27:00,P08 Ramen,49,266,True,2018-10-27
1555,2018-10-27 23:28:00,P02 Reep,288,470,True,2018-10-27
1556,2018-10-27 23:44:00,P07 Sint-Michiels,184,450,True,2018-10-27
1557,2018-10-27 23:44:00,P10 Sint-Pietersplein,510,708,True,2018-10-27
1558,2018-10-27 23:44:00,P01 Vrijdagmarkt,231,647,True,2018-10-27
1559,2018-10-27 23:43:00,P04 Savaanstraat,372,540,True,2018-10-27
1560,2018-10-27 23:44:00,P08 Ramen,55,266,True,2018-10-27
1561,2018-10-27 23:43:00,P02 Reep,295,470,True,2018-10-27
1562,2018-10-27 23:57:00,P07 Sint-Michiels,202,450,True,2018-10-27
1563,2018-10-27 23:59:00,P10 Sint-Pietersplein,517,708,True,2018-10-27
1564,2018-10-27 23:59:00,P01 Vrijdagmarkt,254,647,True,2018-10-27
1565,2018-10-27 23:58:00,P04 Savaanstraat,374,540,True,2018-10-27
1566,2018-10-27 23:57:00,P08 Ramen,57,266,True,2018-10-27
1567,2018-10-27 23:58:00,P02 Reep,311,470,True,2018-10-27
1568,2018-10-28 00:14:00,P07 Sint-Michiels,218,450,True,2018-10-28
1569,2018-10-28 00:12:00,P10 Sint-Pietersplein,519,708,True,2018-10-28
1570,2018-10-28 00:13:00,P01 Vrijdagmarkt,268,647,True,2018-10-28
1571,2018-10-28 00:10:00,P04 Savaanstraat,375,540,True,2018-10-28
1572,2018-10-28 00:07:00,P08 Ramen,63,266,True,2018-10-28
1573,2018-10-28 00:13:00,P02 Reep,319,470,True,2018-10-28
1574,2018-10-28 00:29:00,P07 Sint-Michiels,227,450,True,2018-10-28
1575,2018-10-28 00:29:00,P10 Sint-Pietersplein,529,708,True,2018-10-28
1576,2018-10-28 00:29:00,P01 Vrijdagmarkt,293,647,True,2018-10-28
1577,2018-10-28 00:26:00,P04 Savaanstraat,382,540,True,2018-10-28
1578,2018-10-28 00:29:00,P08 Ramen,66,266,True,2018-10-28
1579,2018-10-28 00:29:00,P02 Reep,329,470,True,2018-10-28
1580,2018-10-28 00:41:00,P07 Sint-Michiels,241,450,True,2018-10-28
1581,2018-10-28 00:44:00,P10 Sint-Pietersplein,541,708,True,2018-10-28
1582,2018-10-28 00:43:00,P01 Vrijdagmarkt,306,647,True,2018-10-28
1583,2018-10-28 00:41:00,P04 Savaanstraat,381,540,True,2018-10-28
1584,2018-10-28 00:39:00,P08 Ramen,69,266,True,2018-10-28
1585,2018-10-28 00:44:00,P02 Reep,340,470,True,2018-10-28
1586,2018-10-28 00:58:00,P07 Sint-Michiels,251,450,True,2018-10-28
1587,2018-10-28 00:59:00,P10 Sint-Pietersplein,564,708,True,2018-10-28
1588,2018-10-28 00:58:00,P01 Vrijdagmarkt,324,647,True,2018-10-28
1589,2018-10-28 00:53:00,P04 Savaanstraat,383,540,True,2018-10-28
1590,2018-10-28 00:55:00,P08 Ramen,75,266,True,2018-10-28
1591,2018-10-28 00:59:00,P02 Reep,348,470,True,2018-10-28
1592,2018-10-28 01:13:00,P07 Sint-Michiels,255,450,True,2018-10-28
1593,2018-10-28 01:14:00,P10 Sint-Pietersplein,600,708,True,2018-10-28
1594,2018-10-28 01:14:00,P01 Vrijdagmarkt,344,647,True,2018-10-28
1595,2018-10-28 01:10:00,P04 Savaanstraat,385,540,True,2018-10-28
1596,2018-10-28 01:11:00,P08 Ramen,76,266,True,2018-10-28
1597,2018-10-28 01:04:00,P02 Reep,350,470,True,2018-10-28
1598,2018-10-28 01:29:00,P07 Sint-Michiels,261,450,True,2018-10-28
1599,2018-10-28 01:22:00,P10 Sint-Pietersplein,609,708,True,2018-10-28
1600,2018-10-28 01:28:00,P01 Vrijdagmarkt,372,647,True,2018-10-28
1601,2018-10-28 01:29:00,P04 Savaanstraat,388,540,True,2018-10-28
1602,2018-10-28 01:26:00,P08 Ramen,78,266,True,2018-10-28
1603,2018-10-28 01:28:00,P02 Reep,355,470,True,2018-10-28
1604,2018-10-28 01:44:00,P07 Sint-Michiels,268,450,True,2018-10-28
1605,2018-10-28 01:42:00,P10 Sint-Pietersplein,613,708,True,2018-10-28
1606,2018-10-28 01:43:00,P01 Vrijdagmarkt,386,647,True,2018-10-28
1607,2018-10-28 01:44:00,P08 Ramen,82,266,True,2018-10-28
1608,2018-10-28 01:44:00,P02 Reep,364,470,True,2018-10-28
1609,2018-10-28 01:56:00,P07 Sint-Michiels,274,450,True,2018-10-28
1610,2018-10-28 01:55:00,P10 Sint-Pietersplein,617,708,True,2018-10-28
1611,2018-10-28 01:59:00,P01 Vrijdagmarkt,392,647,True,2018-10-28
1612,2018-10-28 01:39:00,P04 Savaanstraat,391,540,True,2018-10-28
1613,2018-10-28 01:53:00,P08 Ramen,81,266,True,2018-10-28
1614,2018-10-28 01:59:00,P02 Reep,370,470,True,2018-10-28
1615,2018-10-28 02:55:00,P10 Sint-Pietersplein,640,708,True,2018-10-28
1616,2018-10-28 02:58:00,P01 Vrijdagmarkt,452,647,True,2018-10-28
1617,2018-10-28 02:58:00,P04 Savaanstraat,400,540,True,2018-10-28
1618,2018-10-28 02:48:00,P02 Reep,392,470,True,2018-10-28
1619,2018-10-28 02:49:00,P07 Sint-Michiels,310,450,True,2018-10-28
1620,2018-10-28 03:06:00,P10 Sint-Pietersplein,641,708,True,2018-10-28
1621,2018-10-28 03:12:00,P01 Vrijdagmarkt,455,647,True,2018-10-28
1622,2018-10-28 03:14:00,P02 Reep,398,470,True,2018-10-28
1623,2018-10-28 03:15:00,P07 Sint-Michiels,311,450,True,2018-10-28
1624,2018-10-28 03:27:00,P10 Sint-Pietersplein,644,708,True,2018-10-28
1625,2018-10-28 03:26:00,P01 Vrijdagmarkt,462,647,True,2018-10-28
1626,2018-10-28 03:12:00,P04 Savaanstraat,402,540,True,2018-10-28
1627,2018-10-28 02:03:00,P08 Ramen,83,266,True,2018-10-28
1628,2018-10-28 03:20:00,P02 Reep,398,470,True,2018-10-28
1629,2018-10-28 03:43:00,P07 Sint-Michiels,313,450,True,2018-10-28
1630,2018-10-28 03:38:00,P01 Vrijdagmarkt,426,647,True,2018-10-28
1631,2018-10-28 03:40:00,P04 Savaanstraat,404,540,True,2018-10-28
1632,2018-10-28 03:43:00,P02 Reep,399,470,True,2018-10-28
1633,2018-10-28 03:54:00,P07 Sint-Michiels,316,450,True,2018-10-28
1634,2018-10-28 03:56:00,P01 Vrijdagmarkt,429,647,True,2018-10-28
1635,2018-10-28 03:52:00,P04 Savaanstraat,405,540,True,2018-10-28
1636,2018-10-28 03:57:00,P02 Reep,401,470,True,2018-10-28
1637,2018-10-28 04:12:00,P07 Sint-Michiels,318,450,True,2018-10-28
1638,2018-10-28 03:31:04,P10 Sint-Pietersplein,645,708,True,2018-10-28
1639,2018-10-28 04:10:00,P01 Vrijdagmarkt,431,647,True,2018-10-28
1640,2018-10-28 04:26:00,P10 Sint-Pietersplein,648,708,True,2018-10-28
1641,2018-10-28 04:28:00,P01 Vrijdagmarkt,435,647,True,2018-10-28
1642,2018-10-28 04:44:00,P10 Sint-Pietersplein,653,708,True,2018-10-28
1643,2018-10-28 04:44:00,P01 Vrijdagmarkt,437,647,True,2018-10-28
1644,2018-10-28 04:11:00,P02 Reep,402,470,True,2018-10-28
1645,2018-10-28 04:24:00,P07 Sint-Michiels,321,450,True,2018-10-28
1646,2018-10-28 04:59:00,P10 Sint-Pietersplein,654,708,True,2018-10-28
1647,2018-10-28 04:52:00,P01 Vrijdagmarkt,438,647,True,2018-10-28
1648,2018-10-28 04:09:00,P04 Savaanstraat,406,540,True,2018-10-28
1649,2018-10-28 03:39:00,P08 Ramen,84,266,True,2018-10-28
1650,2018-10-28 04:57:00,P02 Reep,403,470,True,2018-10-28
1651,2018-10-28 05:14:00,P08 Ramen,85,266,True,2018-10-28
1652,2018-10-28 05:00:00,P07 Sint-Michiels,322,450,True,2018-10-28
1653,2018-10-28 05:12:00,P01 Vrijdagmarkt,441,647,True,2018-10-28
1654,2018-10-28 05:11:00,P04 Savaanstraat,407,540,True,2018-10-28
1655,2018-10-28 05:26:00,P08 Ramen,84,266,True,2018-10-28
1656,2018-10-28 05:43:00,P07 Sint-Michiels,325,450,True,2018-10-28
1657,2018-10-28 05:09:00,P10 Sint-Pietersplein,656,708,True,2018-10-28
1658,2018-10-28 05:41:00,P01 Vrijdagmarkt,442,647,True,2018-10-28
1659,2018-10-28 05:44:00,P08 Ramen,85,266,True,2018-10-28
1660,2018-10-28 05:03:00,P02 Reep,404,470,True,2018-10-28
1661,2018-10-28 05:51:00,P07 Sint-Michiels,323,450,True,2018-10-28
1662,2018-10-28 05:55:00,P10 Sint-Pietersplein,657,708,True,2018-10-28
1663,2018-10-28 05:52:00,P01 Vrijdagmarkt,445,647,True,2018-10-28
1664,2018-10-28 05:33:00,P04 Savaanstraat,408,540,True,2018-10-28
1665,2018-10-28 05:59:00,P02 Reep,404,470,True,2018-10-28
1666,2018-10-28 06:08:00,P07 Sint-Michiels,327,450,True,2018-10-28
1667,2018-10-28 06:11:00,P10 Sint-Pietersplein,659,708,True,2018-10-28
1668,2018-10-28 06:05:00,P01 Vrijdagmarkt,445,647,True,2018-10-28
1669,2018-10-28 06:06:00,P04 Savaanstraat,410,540,True,2018-10-28
1670,2018-10-28 05:50:00,P08 Ramen,84,266,True,2018-10-28
1671,2018-10-28 06:26:00,P07 Sint-Michiels,328,450,True,2018-10-28
1672,2018-10-28 06:26:00,P01 Vrijdagmarkt,447,647,True,2018-10-28
1673,2018-10-28 06:28:00,P10 Sint-Pietersplein,660,708,True,2018-10-28
1674,2018-10-28 06:43:00,P01 Vrijdagmarkt,447,647,True,2018-10-28
1675,2018-10-28 06:38:00,P07 Sint-Michiels,329,450,True,2018-10-28
1676,2018-10-28 06:52:00,P01 Vrijdagmarkt,448,647,True,2018-10-28
1677,2018-10-28 06:29:00,P08 Ramen,82,266,True,2018-10-28
1678,2018-10-28 06:07:00,P02 Reep,405,470,True,2018-10-28
1679,2018-10-28 07:13:00,P07 Sint-Michiels,332,450,True,2018-10-28
1680,2018-10-28 07:24:00,P01 Vrijdagmarkt,451,647,True,2018-10-28
1681,2018-10-28 07:20:00,P08 Ramen,82,266,True,2018-10-28
1682,2018-10-28 07:28:00,P02 Reep,406,470,True,2018-10-28
1683,2018-10-28 07:36:00,P07 Sint-Michiels,335,450,True,2018-10-28
1684,2018-10-28 06:46:00,P10 Sint-Pietersplein,661,708,True,2018-10-28
1685,2018-10-28 07:34:00,P01 Vrijdagmarkt,450,647,True,2018-10-28
1686,2018-10-28 07:59:00,P01 Vrijdagmarkt,450,647,True,2018-10-28
1687,2018-10-28 07:43:00,P08 Ramen,81,266,True,2018-10-28
1688,2018-10-28 07:35:00,P02 Reep,407,470,True,2018-10-28
1689,2018-10-28 07:53:00,P07 Sint-Michiels,334,450,True,2018-10-28
1690,2018-10-28 08:13:00,P01 Vrijdagmarkt,453,647,True,2018-10-28
1691,2018-10-28 06:19:00,P04 Savaanstraat,409,540,True,2018-10-28
1692,2018-10-28 08:12:00,P08 Ramen,79,266,True,2018-10-28
1693,2018-10-28 08:14:00,P02 Reep,407,470,True,2018-10-28
1694,2018-10-28 08:25:00,P07 Sint-Michiels,331,450,True,2018-10-28
1695,2018-10-28 07:57:00,P10 Sint-Pietersplein,662,708,True,2018-10-28
1696,2018-10-28 08:29:00,P01 Vrijdagmarkt,450,647,True,2018-10-28
1697,2018-10-28 08:20:00,P04 Savaanstraat,408,540,True,2018-10-28
1698,2018-10-28 08:23:00,P08 Ramen,76,266,True,2018-10-28
1699,2018-10-28 08:44:00,P07 Sint-Michiels,330,450,True,2018-10-28
1700,2018-10-28 08:41:00,P10 Sint-Pietersplein,661,708,True,2018-10-28
1701,2018-10-28 08:34:00,P01 Vrijdagmarkt,451,647,True,2018-10-28
1702,2018-10-28 08:41:00,P04 Savaanstraat,407,540,True,2018-10-28
1703,2018-10-28 08:42:00,P08 Ramen,78,266,True,2018-10-28
1704,2018-10-28 08:22:00,P02 Reep,406,470,True,2018-10-28
1705,2018-10-28 08:59:00,P07 Sint-Michiels,322,450,True,2018-10-28
1706,2018-10-28 08:54:00,P10 Sint-Pietersplein,660,708,True,2018-10-28
1707,2018-10-28 08:59:00,P01 Vrijdagmarkt,448,647,True,2018-10-28
1708,2018-10-28 08:49:00,P04 Savaanstraat,406,540,True,2018-10-28
1709,2018-10-28 08:58:00,P08 Ramen,76,266,True,2018-10-28
1710,2018-10-28 08:55:00,P02 Reep,403,470,True,2018-10-28
1711,2018-10-28 09:12:00,P07 Sint-Michiels,315,450,True,2018-10-28
1712,2018-10-28 09:09:00,P10 Sint-Pietersplein,659,708,True,2018-10-28
1713,2018-10-28 09:10:00,P01 Vrijdagmarkt,442,647,True,2018-10-28
1714,2018-10-28 09:09:00,P04 Savaanstraat,407,540,True,2018-10-28
1715,2018-10-28 09:12:00,P08 Ramen,78,266,True,2018-10-28
1716,2018-10-28 09:13:00,P02 Reep,400,470,True,2018-10-28
1717,2018-10-28 09:29:00,P07 Sint-Michiels,298,450,True,2018-10-28
1718,2018-10-28 09:25:00,P10 Sint-Pietersplein,659,708,True,2018-10-28
1719,2018-10-28 09:29:00,P01 Vrijdagmarkt,439,647,True,2018-10-28
1720,2018-10-28 09:24:00,P04 Savaanstraat,403,540,True,2018-10-28
1721,2018-10-28 09:29:00,P08 Ramen,73,266,True,2018-10-28
1722,2018-10-28 09:28:00,P02 Reep,398,470,True,2018-10-28
1723,2018-10-28 09:44:00,P07 Sint-Michiels,279,450,True,2018-10-28
1724,2018-10-28 09:39:00,P10 Sint-Pietersplein,658,708,True,2018-10-28
1725,2018-10-28 09:44:00,P01 Vrijdagmarkt,436,647,True,2018-10-28
1726,2018-10-28 09:43:00,P04 Savaanstraat,399,540,True,2018-10-28
1727,2018-10-28 09:44:00,P08 Ramen,73,266,True,2018-10-28
1728,2018-10-28 09:41:00,P02 Reep,387,470,True,2018-10-28
1729,2018-10-28 09:59:00,P07 Sint-Michiels,264,450,True,2018-10-28
1730,2018-10-28 09:57:00,P10 Sint-Pietersplein,648,708,True,2018-10-28
1731,2018-10-28 09:59:00,P01 Vrijdagmarkt,417,647,True,2018-10-28
1732,2018-10-28 09:59:00,P04 Savaanstraat,396,540,True,2018-10-28
1733,2018-10-28 09:59:00,P08 Ramen,69,266,True,2018-10-28
1734,2018-10-28 09:58:00,P02 Reep,383,470,True,2018-10-28
1735,2018-10-28 10:14:00,P07 Sint-Michiels,252,450,True,2018-10-28
1736,2018-10-28 10:14:00,P10 Sint-Pietersplein,642,708,True,2018-10-28
1737,2018-10-28 10:14:00,P01 Vrijdagmarkt,407,647,True,2018-10-28
1738,2018-10-28 10:13:00,P04 Savaanstraat,395,540,True,2018-10-28
1739,2018-10-28 10:14:00,P08 Ramen,74,266,True,2018-10-28
1740,2018-10-28 10:12:00,P02 Reep,374,470,True,2018-10-28
1741,2018-10-28 10:30:00,P07 Sint-Michiels,239,450,True,2018-10-28
1742,2018-10-28 10:30:00,P10 Sint-Pietersplein,633,708,True,2018-10-28
1743,2018-10-28 10:30:00,P01 Vrijdagmarkt,387,647,True,2018-10-28
1744,2018-10-28 10:25:00,P04 Savaanstraat,392,540,True,2018-10-28
1745,2018-10-28 10:30:00,P08 Ramen,73,266,True,2018-10-28
1746,2018-10-28 10:28:00,P02 Reep,369,470,True,2018-10-28
1747,2018-10-28 10:44:00,P07 Sint-Michiels,210,450,True,2018-10-28
1748,2018-10-28 10:44:00,P10 Sint-Pietersplein,623,708,True,2018-10-28
1749,2018-10-28 10:44:00,P01 Vrijdagmarkt,381,647,True,2018-10-28
1750,2018-10-28 10:44:00,P04 Savaanstraat,389,540,True,2018-10-28
1751,2018-10-28 10:40:00,P08 Ramen,77,266,True,2018-10-28
1752,2018-10-28 10:44:00,P02 Reep,356,470,True,2018-10-28
1753,2018-10-28 10:59:00,P07 Sint-Michiels,195,450,True,2018-10-28
1754,2018-10-28 10:57:00,P10 Sint-Pietersplein,609,708,True,2018-10-28
1755,2018-10-28 10:59:00,P01 Vrijdagmarkt,361,647,True,2018-10-28
1756,2018-10-28 10:55:00,P04 Savaanstraat,390,540,True,2018-10-28
1757,2018-10-28 10:58:00,P08 Ramen,80,266,True,2018-10-28
1758,2018-10-28 10:58:00,P02 Reep,347,470,True,2018-10-28
1759,2018-10-28 11:14:00,P07 Sint-Michiels,182,450,True,2018-10-28
1760,2018-10-28 11:14:00,P10 Sint-Pietersplein,596,708,True,2018-10-28
1761,2018-10-28 11:14:00,P01 Vrijdagmarkt,345,647,True,2018-10-28
1762,2018-10-28 11:12:00,P04 Savaanstraat,387,540,True,2018-10-28
1763,2018-10-28 11:14:00,P08 Ramen,84,266,True,2018-10-28
