Timestamp;SPCapacityTotal;SPCapacityInUse;SPCapacityAvailable;SPCapacityInMaintenance;SPCheckSum;DPCapacityTotal;DPCapacityInUse;DPCapacityAvailable;DPCapacityInMaintenance;DPCheckSum
2017-11-06 14:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 15:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 15:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 16:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 16:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 17:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 17:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-06 18:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-06 18:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-06 19:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 19:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 20:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 20:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-06 21:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 21:30:03;102;63;35;4;0;29;11;14;4;0
2017-11-06 22:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 22:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 23:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-06 23:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 00:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 00:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 01:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 01:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 02:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 02:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 03:00:03;102;63;35;4;0;29;11;14;4;0
2017-11-07 03:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 04:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 04:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 05:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 05:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 06:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 06:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 07:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 07:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 08:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 08:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 09:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 09:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 10:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 10:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 11:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 11:30:03;102;63;35;4;0;29;11;14;4;0
2017-11-07 12:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 12:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 13:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 13:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 14:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 14:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 15:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 15:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 16:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 16:30:04;102;63;35;4;0;29;11;14;4;0
2017-11-07 17:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 17:30:05;102;63;35;4;0;29;11;14;4;0
2017-11-07 18:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 18:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 19:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 19:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 20:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 20:30:03;102;63;35;4;0;29;11;14;4;0
2017-11-07 21:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 21:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 22:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 22:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-07 23:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-07 23:30:03;102;63;35;4;0;29;11;14;4;0
2017-11-08 00:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 00:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 01:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 01:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 02:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 02:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 03:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 03:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 04:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 04:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 05:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 05:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 06:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 06:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 07:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 07:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 08:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 08:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 09:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 09:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 10:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 10:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 11:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 11:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 12:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 12:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 13:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 13:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 14:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 14:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 15:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 15:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 16:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 16:30:03;102;63;35;4;0;29;11;14;4;0
2017-11-08 17:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 17:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 18:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 18:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 19:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 19:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-08 20:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 20:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 21:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 21:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 22:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 22:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 23:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-08 23:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 00:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 00:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 01:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 01:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 02:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 02:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 03:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 03:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 04:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 04:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 05:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 05:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 06:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 06:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 07:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 07:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 08:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 08:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 09:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 09:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 10:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 10:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 11:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 11:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 12:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 12:30:03;102;63;35;4;0;29;11;14;4;0
2017-11-09 13:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 13:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 14:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 14:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 15:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 15:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 16:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 16:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 17:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 17:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 18:00:03;102;63;35;4;0;29;11;14;4;0
2017-11-09 18:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 19:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 19:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 20:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 20:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 21:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 21:30:03;102;63;35;4;0;29;11;14;4;0
2017-11-09 22:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 22:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-09 23:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-09 23:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 00:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 00:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 01:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 01:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 02:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 02:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 03:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 03:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 04:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 04:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 05:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 05:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 06:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 06:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 07:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 07:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 08:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 08:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 09:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 09:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 10:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 10:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 11:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 11:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 12:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 12:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 13:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 13:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 14:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 14:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 15:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 15:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 16:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 16:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 17:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 17:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 18:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 18:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 19:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 19:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 20:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 20:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 21:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 21:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 22:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 22:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-10 23:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-10 23:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 00:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 00:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 01:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 01:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 02:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 02:30:04;102;63;35;4;0;29;11;14;4;0
2017-11-11 03:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 03:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 04:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 04:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 05:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 05:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 06:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 06:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 07:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 07:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 08:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 08:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 09:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 09:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 10:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 10:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 11:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 11:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 12:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 12:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 13:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 13:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 14:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 14:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 15:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 15:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 16:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 16:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 17:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 17:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 18:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 18:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 19:00:03;102;63;35;4;0;29;11;14;4;0
2017-11-11 19:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 20:00:03;102;63;35;4;0;29;11;14;4;0
2017-11-11 20:30:03;102;63;35;4;0;29;11;14;4;0
2017-11-11 21:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 21:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 22:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 22:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-11 23:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-11 23:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 00:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 00:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 01:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 01:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 02:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 02:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 03:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 03:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 04:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 04:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 05:00:03;102;63;35;4;0;29;11;14;4;0
2017-11-12 05:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 06:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 06:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 07:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 07:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 08:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 08:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 09:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 09:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 10:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 10:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 11:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 11:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 12:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 12:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 13:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 13:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 14:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 14:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 15:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 15:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 16:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 16:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 17:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 17:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 18:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 18:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 19:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 19:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 20:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 20:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 21:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 21:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 22:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-12 22:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 23:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-12 23:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 00:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 00:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 01:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 01:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 02:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 02:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 03:00:03;102;63;35;4;0;29;11;14;4;0
2017-11-13 03:30:03;102;63;35;4;0;29;11;14;4;0
2017-11-13 04:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 04:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 05:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 05:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 06:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 06:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 07:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 07:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 08:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 08:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 09:00:40;102;63;35;4;0;29;11;14;4;0
2017-11-13 09:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 10:00:09;102;63;35;4;0;29;11;14;4;0
2017-11-13 10:30:20;102;63;35;4;0;29;11;14;4;0
2017-11-13 11:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 11:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 12:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 12:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 13:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 13:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 14:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 14:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 15:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 15:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 16:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 16:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 17:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 17:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 18:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 18:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 19:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 19:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 20:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 20:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 21:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 21:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 22:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-13 22:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 23:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-13 23:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 00:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 00:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 01:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 01:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 02:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 02:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 03:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 03:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 04:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 04:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 05:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 05:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 06:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 06:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 07:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 07:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 08:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 08:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 09:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 09:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 10:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 10:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 11:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 11:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 12:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 12:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 13:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 13:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 14:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 14:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 15:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 15:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 16:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 16:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 17:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 17:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 18:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 18:30:04;102;63;35;4;0;29;11;14;4;0
2017-11-14 19:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 19:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 20:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 20:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 21:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 21:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 22:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 22:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-14 23:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-14 23:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-15 00:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-15 00:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-15 01:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-15 01:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-15 02:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-15 02:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-15 03:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-15 03:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-15 04:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-15 04:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-15 05:00:02;102;63;35;4;0;29;11;14;4;0
2017-11-15 05:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-15 06:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-15 06:30:02;102;63;35;4;0;29;11;14;4;0
2017-11-15 07:00:01;102;63;35;4;0;29;11;14;4;0
2017-11-15 07:30:01;102;63;35;4;0;29;11;14;4;0
2017-11-15 08:00:01;102;63;35;4;0;29;11;14;4;0
