LastModified,Name,Available,Capacity,Open
2018-10-28 15:14:00,P10 Sint-Pietersplein,448,708,True
2018-10-28 15:13:00,P01 Vrijdagmarkt,237,647,True
2018-10-28 15:12:00,P04 Savaanstraat,401,540,True
2018-10-28 15:11:00,P08 Ramen,104,266,True
2018-10-28 15:14:00,P02 Reep,308,470,True
2018-10-28 15:29:00,P07 Sint-Michiels,176,450,True
2018-10-28 15:28:00,P10 Sint-Pietersplein,436,708,True
2018-10-28 15:28:00,P01 Vrijdagmarkt,243,647,True
2018-10-28 15:29:00,P04 Savaanstraat,406,540,True
2018-10-28 15:29:00,P08 Ramen,115,266,True
2018-10-28 15:29:00,P02 Reep,308,470,True
2018-10-28 15:43:00,P07 Sint-Michiels,171,450,True
2018-10-28 15:44:00,P10 Sint-Pietersplein,426,708,True
2018-10-28 15:44:00,P01 Vrijdagmarkt,235,647,True
2018-10-28 15:43:00,P04 Savaanstraat,409,540,True
2018-10-28 15:44:00,P08 Ramen,126,266,True
2018-10-28 15:43:00,P02 Reep,308,470,True
2018-10-28 15:58:00,P07 Sint-Michiels,189,450,True
2018-10-28 15:59:00,P10 Sint-Pietersplein,429,708,True
2018-10-28 15:57:00,P01 Vrijdagmarkt,253,647,True
2018-10-28 15:55:00,P04 Savaanstraat,408,540,True
2018-10-28 15:59:00,P08 Ramen,129,266,True
2018-10-28 15:59:00,P02 Reep,316,470,True
2018-10-28 16:14:00,P07 Sint-Michiels,197,450,True
2018-10-28 16:14:00,P10 Sint-Pietersplein,417,708,True
2018-10-28 16:14:00,P01 Vrijdagmarkt,246,647,True
2018-10-28 16:11:00,P04 Savaanstraat,405,540,True
2018-10-28 16:11:00,P08 Ramen,131,266,True
2018-10-28 16:13:00,P02 Reep,325,470,True
2018-10-28 16:29:00,P07 Sint-Michiels,199,450,True
2018-10-28 16:29:00,P10 Sint-Pietersplein,416,708,True
2018-10-28 16:29:00,P01 Vrijdagmarkt,255,647,True
2018-10-28 16:26:00,P04 Savaanstraat,409,540,True
2018-10-28 16:29:00,P08 Ramen,133,266,True
2018-10-28 16:29:00,P02 Reep,331,470,True
2018-10-28 16:43:00,P07 Sint-Michiels,205,450,True
2018-10-28 16:44:00,P10 Sint-Pietersplein,436,708,True
2018-10-28 16:44:00,P01 Vrijdagmarkt,261,647,True
2018-10-28 16:43:00,P04 Savaanstraat,408,540,True
2018-10-28 16:39:00,P08 Ramen,132,266,True
2018-10-28 16:44:00,P02 Reep,347,470,True
2018-10-28 16:59:00,P07 Sint-Michiels,203,450,True
2018-10-28 16:59:00,P10 Sint-Pietersplein,460,708,True
2018-10-28 16:58:00,P01 Vrijdagmarkt,267,647,True
2018-10-28 16:54:00,P04 Savaanstraat,409,540,True
2018-10-28 16:57:00,P08 Ramen,133,266,True
2018-10-28 16:59:00,P02 Reep,361,470,True
2018-10-28 17:14:00,P07 Sint-Michiels,205,450,True
2018-10-28 17:13:00,P10 Sint-Pietersplein,473,708,True
2018-10-28 17:14:00,P01 Vrijdagmarkt,265,647,True
2018-10-28 17:12:00,P04 Savaanstraat,413,540,True
2018-10-28 17:12:00,P08 Ramen,134,266,True
2018-10-28 17:13:00,P02 Reep,359,470,True
2018-10-28 17:27:00,P07 Sint-Michiels,206,450,True
2018-10-28 17:29:00,P10 Sint-Pietersplein,496,708,True
2018-10-28 17:29:00,P01 Vrijdagmarkt,256,647,True
2018-10-28 17:25:00,P04 Savaanstraat,417,540,True
2018-10-28 17:29:00,P08 Ramen,140,266,True
2018-10-28 17:29:00,P02 Reep,367,470,True
2018-10-28 17:44:00,P07 Sint-Michiels,208,450,True
2018-10-28 17:43:00,P10 Sint-Pietersplein,510,708,True
2018-10-28 17:44:00,P01 Vrijdagmarkt,256,647,True
2018-10-28 17:39:00,P04 Savaanstraat,420,540,True
2018-10-28 17:43:00,P08 Ramen,145,266,True
2018-10-28 17:42:00,P02 Reep,372,470,True
2018-10-28 17:56:00,P07 Sint-Michiels,205,450,True
2018-10-28 17:59:00,P10 Sint-Pietersplein,518,708,True
2018-10-28 17:59:00,P01 Vrijdagmarkt,228,647,True
2018-10-28 17:57:00,P04 Savaanstraat,423,540,True
2018-10-28 17:59:00,P08 Ramen,153,266,True
2018-10-28 17:56:00,P02 Reep,383,470,True
2018-10-28 18:14:00,P07 Sint-Michiels,205,450,True
2018-10-28 18:10:00,P10 Sint-Pietersplein,524,708,True
2018-10-28 18:14:00,P01 Vrijdagmarkt,236,647,True
2018-10-28 18:12:00,P04 Savaanstraat,419,540,True
2018-10-28 18:10:00,P08 Ramen,156,266,True
2018-10-28 18:13:00,P02 Reep,384,470,True
2018-10-28 18:28:00,P07 Sint-Michiels,200,450,True
2018-10-28 18:28:00,P10 Sint-Pietersplein,532,708,True
2018-10-28 18:29:00,P01 Vrijdagmarkt,242,647,True
2018-10-28 18:28:00,P04 Savaanstraat,418,540,True
2018-10-28 18:28:00,P08 Ramen,145,266,True
2018-10-28 18:28:00,P02 Reep,383,470,True
2018-10-28 18:44:00,P07 Sint-Michiels,193,450,True
2018-10-28 18:39:00,P10 Sint-Pietersplein,533,708,True
2018-10-28 18:43:00,P01 Vrijdagmarkt,227,647,True
2018-10-28 18:44:00,P04 Savaanstraat,414,540,True
2018-10-28 18:43:00,P08 Ramen,144,266,True
2018-10-28 18:44:00,P02 Reep,380,470,True
2018-10-28 18:59:00,P07 Sint-Michiels,182,450,True
2018-10-28 18:59:00,P10 Sint-Pietersplein,539,708,True
2018-10-28 18:59:00,P01 Vrijdagmarkt,229,647,True
2018-10-28 18:56:00,P04 Savaanstraat,412,540,True
2018-10-28 18:59:00,P08 Ramen,141,266,True
2018-10-28 18:58:00,P02 Reep,376,470,True
2018-10-28 19:14:00,P07 Sint-Michiels,181,450,True
2018-10-28 19:14:00,P10 Sint-Pietersplein,544,708,True
2018-10-28 19:13:00,P01 Vrijdagmarkt,212,647,True
2018-10-28 19:06:00,P04 Savaanstraat,410,540,True
2018-10-28 19:13:00,P08 Ramen,145,266,True
2018-10-28 19:13:00,P02 Reep,373,470,True
2018-10-28 19:29:00,P07 Sint-Michiels,172,450,True
2018-10-28 19:28:00,P10 Sint-Pietersplein,552,708,True
2018-10-28 19:29:00,P01 Vrijdagmarkt,205,647,True
2018-10-28 19:24:00,P04 Savaanstraat,412,540,True
2018-10-28 19:29:00,P08 Ramen,145,266,True
2018-10-28 19:29:00,P02 Reep,376,470,True
2018-10-28 19:44:00,P07 Sint-Michiels,169,450,True
2018-10-28 19:44:00,P10 Sint-Pietersplein,557,708,True
2018-10-28 19:44:00,P01 Vrijdagmarkt,206,647,True
2018-10-28 19:41:00,P04 Savaanstraat,411,540,True
2018-10-28 19:44:00,P08 Ramen,145,266,True
2018-10-28 19:43:00,P02 Reep,373,470,True
2018-10-28 19:59:00,P07 Sint-Michiels,169,450,True
2018-10-28 19:59:00,P10 Sint-Pietersplein,537,708,True
2018-10-28 19:59:00,P01 Vrijdagmarkt,215,647,True
2018-10-28 19:59:00,P04 Savaanstraat,412,540,True
2018-10-28 19:59:00,P08 Ramen,143,266,True
2018-10-28 19:59:00,P02 Reep,377,470,True
2018-10-28 20:14:00,P07 Sint-Michiels,175,450,True
2018-10-28 20:10:00,P10 Sint-Pietersplein,536,708,True
2018-10-28 20:14:00,P01 Vrijdagmarkt,228,647,True
2018-10-28 20:08:00,P04 Savaanstraat,414,540,True
2018-10-28 20:06:00,P08 Ramen,141,266,True
2018-10-28 20:13:00,P02 Reep,381,470,True
2018-10-28 20:29:00,P07 Sint-Michiels,186,450,True
2018-10-28 20:29:00,P10 Sint-Pietersplein,543,708,True
2018-10-28 20:27:00,P01 Vrijdagmarkt,236,647,True
2018-10-28 20:20:00,P04 Savaanstraat,414,540,True
2018-10-28 20:28:00,P08 Ramen,138,266,True
2018-10-28 20:29:00,P02 Reep,382,470,True
2018-10-28 20:44:00,P07 Sint-Michiels,207,450,True
2018-10-28 20:44:00,P10 Sint-Pietersplein,542,708,True
2018-10-28 20:44:00,P01 Vrijdagmarkt,253,647,True
2018-10-28 20:44:00,P04 Savaanstraat,413,540,True
2018-10-28 20:44:00,P08 Ramen,140,266,True
2018-10-28 20:44:00,P02 Reep,390,470,True
2018-10-28 20:59:00,P07 Sint-Michiels,209,450,True
2018-10-28 20:55:00,P10 Sint-Pietersplein,544,708,True
2018-10-28 20:59:00,P01 Vrijdagmarkt,270,647,True
2018-10-28 20:59:00,P04 Savaanstraat,416,540,True
2018-10-28 20:53:00,P08 Ramen,141,266,True
2018-10-28 20:59:00,P02 Reep,394,470,True
2018-10-28 21:14:00,P07 Sint-Michiels,236,450,True
2018-10-28 21:14:00,P10 Sint-Pietersplein,549,708,True
2018-10-28 21:13:00,P01 Vrijdagmarkt,304,647,True
2018-10-28 21:13:00,P04 Savaanstraat,415,540,True
2018-10-28 21:14:00,P08 Ramen,146,266,True
2018-10-28 21:14:00,P02 Reep,399,470,True
2018-10-28 21:29:00,P07 Sint-Michiels,250,450,True
2018-10-28 21:29:00,P10 Sint-Pietersplein,549,708,True
2018-10-28 21:28:00,P01 Vrijdagmarkt,329,647,True
2018-10-28 21:24:00,P04 Savaanstraat,418,540,True
2018-10-28 21:26:00,P08 Ramen,149,266,True
2018-10-28 21:27:00,P02 Reep,400,470,True
2018-10-28 21:40:00,P07 Sint-Michiels,258,450,True
2018-10-28 21:40:00,P10 Sint-Pietersplein,556,708,True
2018-10-28 21:41:00,P08 Ramen,154,266,True
2018-10-28 21:39:00,P02 Reep,403,470,True
2018-10-28 21:44:00,P07 Sint-Michiels,260,450,True
2018-10-28 21:43:00,P10 Sint-Pietersplein,557,708,True
2018-10-28 21:42:00,P01 Vrijdagmarkt,349,647,True
2018-10-28 21:42:00,P04 Savaanstraat,417,540,True
2018-10-28 21:44:00,P08 Ramen,155,266,True
2018-10-28 21:43:00,P02 Reep,404,470,True
2018-10-28 21:58:00,P07 Sint-Michiels,263,450,True
2018-10-28 21:58:00,P10 Sint-Pietersplein,559,708,True
2018-10-28 21:57:00,P01 Vrijdagmarkt,373,647,True
2018-10-28 21:56:00,P04 Savaanstraat,418,540,True
2018-10-28 21:51:00,P08 Ramen,156,266,True
2018-10-28 21:50:00,P02 Reep,403,470,True
2018-10-28 22:14:00,P07 Sint-Michiels,288,450,True
2018-10-28 22:14:00,P10 Sint-Pietersplein,577,708,True
2018-10-28 22:14:00,P01 Vrijdagmarkt,400,647,True
2018-10-28 22:14:00,P04 Savaanstraat,418,540,True
2018-10-28 22:13:00,P02 Reep,411,470,True
2018-10-28 22:28:00,P07 Sint-Michiels,313,450,True
2018-10-28 22:28:00,P10 Sint-Pietersplein,595,708,True
2018-10-28 22:29:00,P01 Vrijdagmarkt,418,647,True
2018-10-28 22:24:00,P04 Savaanstraat,417,540,True
2018-10-28 22:08:00,P08 Ramen,160,266,True
2018-10-28 22:29:00,P02 Reep,418,470,True
2018-10-28 22:43:00,P07 Sint-Michiels,323,450,True
2018-10-28 22:44:00,P10 Sint-Pietersplein,627,708,True
2018-10-28 22:43:00,P01 Vrijdagmarkt,434,647,True
2018-10-28 22:43:00,P04 Savaanstraat,418,540,True
2018-10-28 22:42:00,P08 Ramen,163,266,True
2018-10-28 22:32:00,P02 Reep,421,470,True
2018-10-28 22:56:00,P07 Sint-Michiels,328,450,True
2018-10-28 22:58:00,P10 Sint-Pietersplein,635,708,True
2018-10-28 22:56:00,P01 Vrijdagmarkt,441,647,True
2018-10-28 23:04:00,P07 Sint-Michiels,332,450,True
2018-10-28 23:05:00,P10 Sint-Pietersplein,646,708,True
2018-10-28 23:05:00,P01 Vrijdagmarkt,447,647,True
2018-10-28 22:59:00,P04 Savaanstraat,421,540,True
2018-10-28 22:58:00,P08 Ramen,167,266,True
2018-10-28 23:09:00,P01 Vrijdagmarkt,450,647,True
2018-10-28 23:14:00,P01 Vrijdagmarkt,451,647,True
2018-10-28 22:51:00,P02 Reep,423,470,True
2018-10-28 23:13:00,P07 Sint-Michiels,337,450,True
2018-10-28 23:20:00,P07 Sint-Michiels,338,450,True
2018-10-28 23:19:00,P01 Vrijdagmarkt,454,647,True
2018-10-28 23:12:00,P08 Ramen,167,266,True
2018-10-28 23:18:00,P02 Reep,425,470,True
2018-10-28 23:11:00,P10 Sint-Pietersplein,650,708,True
2018-10-28 23:26:00,P07 Sint-Michiels,339,450,True
2018-10-28 23:28:00,P10 Sint-Pietersplein,651,708,True
2018-10-28 23:22:00,P01 Vrijdagmarkt,456,647,True
2018-10-28 23:11:00,P04 Savaanstraat,423,540,True
2018-10-28 23:26:00,P02 Reep,426,470,True
2018-10-28 23:22:00,P08 Ramen,168,266,True
2018-10-28 23:36:00,P07 Sint-Michiels,344,450,True
2018-10-28 23:36:00,P01 Vrijdagmarkt,462,647,True
2018-10-28 23:37:00,P08 Ramen,169,266,True
2018-10-28 23:44:00,P07 Sint-Michiels,346,450,True
2018-10-28 23:34:00,P10 Sint-Pietersplein,653,708,True
2018-10-28 23:45:00,P07 Sint-Michiels,347,450,True
2018-10-28 23:44:00,P01 Vrijdagmarkt,467,647,True
2018-10-28 23:48:00,P07 Sint-Michiels,346,450,True
2018-10-28 23:48:00,P01 Vrijdagmarkt,471,647,True
2018-10-28 23:40:00,P08 Ramen,170,266,True
2018-10-28 23:50:00,P01 Vrijdagmarkt,475,647,True
2018-10-28 23:45:00,P10 Sint-Pietersplein,654,708,True
2018-10-28 23:53:00,P01 Vrijdagmarkt,476,647,True
2018-10-28 23:34:00,P04 Savaanstraat,424,540,True
2018-10-28 23:49:00,P07 Sint-Michiels,347,450,True
2018-10-28 23:57:00,P01 Vrijdagmarkt,480,647,True
2018-10-29 00:03:00,P01 Vrijdagmarkt,481,647,True
2018-10-28 23:57:00,P10 Sint-Pietersplein,655,708,True
2018-10-29 00:04:00,P01 Vrijdagmarkt,482,647,True
2018-10-28 23:50:00,P08 Ramen,171,266,True
2018-10-29 00:01:03,P07 Sint-Michiels,350,450,True
2018-10-29 00:08:00,P10 Sint-Pietersplein,656,708,True
2018-10-29 00:12:00,P01 Vrijdagmarkt,484,647,True
2018-10-29 00:10:00,P08 Ramen,172,266,True
2018-10-29 00:23:00,P07 Sint-Michiels,354,450,True
2018-10-29 00:20:00,P10 Sint-Pietersplein,655,708,True
2018-10-29 00:19:00,P01 Vrijdagmarkt,486,647,True
2018-10-29 00:27:00,P08 Ramen,170,266,True
2018-10-29 00:42:00,P10 Sint-Pietersplein,656,708,True
2018-10-29 00:43:00,P01 Vrijdagmarkt,492,647,True
2018-10-28 23:58:00,P04 Savaanstraat,424,540,True
2018-10-28 23:33:00,P02 Reep,425,470,True
2018-10-29 00:33:00,P07 Sint-Michiels,356,450,True
2018-10-29 00:57:00,P10 Sint-Pietersplein,657,708,True
2018-10-29 00:55:00,P01 Vrijdagmarkt,494,647,True
2018-10-29 00:47:00,P04 Savaanstraat,425,540,True
2018-10-29 00:37:00,P08 Ramen,172,266,True
2018-10-29 01:08:00,P10 Sint-Pietersplein,661,708,True
2018-10-29 01:11:00,P01 Vrijdagmarkt,498,647,True
2018-10-29 01:04:00,P04 Savaanstraat,424,540,True
2018-10-29 01:05:00,P08 Ramen,171,266,True
2018-10-29 01:17:00,P01 Vrijdagmarkt,499,647,True
2018-10-29 01:15:00,P04 Savaanstraat,423,540,True
2018-10-29 01:02:00,P07 Sint-Michiels,358,450,True
2018-10-29 01:57:00,P04 Savaanstraat,426,540,True
2018-10-29 00:54:00,P02 Reep,426,470,True
2018-10-29 02:09:00,P07 Sint-Michiels,359,450,True
2018-10-29 01:15:00,P10 Sint-Pietersplein,662,708,True
2018-10-29 02:42:00,P07 Sint-Michiels,360,450,True
2018-10-29 01:46:00,P01 Vrijdagmarkt,500,647,True
2018-10-29 02:04:00,P04 Savaanstraat,425,540,True
2018-10-29 03:39:00,P04 Savaanstraat,426,540,True
2018-10-29 04:26:00,P04 Savaanstraat,427,540,True
2018-10-29 03:07:00,P10 Sint-Pietersplein,663,708,True
2018-10-29 04:44:00,P04 Savaanstraat,426,540,True
2018-10-29 01:42:00,P08 Ramen,172,266,True
2018-10-29 03:33:00,P01 Vrijdagmarkt,500,647,True
2018-10-29 04:53:00,P08 Ramen,170,266,True
2018-10-29 05:03:00,P01 Vrijdagmarkt,501,647,True
2018-10-29 05:25:00,P01 Vrijdagmarkt,503,647,True
2018-10-29 04:48:00,P04 Savaanstraat,425,540,True
2018-10-29 05:12:00,P08 Ramen,173,266,True
2018-10-29 02:01:04,P02 Reep,427,470,True
2018-10-29 03:28:00,P07 Sint-Michiels,361,450,True
2018-10-29 04:51:00,P10 Sint-Pietersplein,664,708,True
2018-10-29 05:41:00,P01 Vrijdagmarkt,502,647,True
2018-10-29 05:44:00,P04 Savaanstraat,426,540,True
2018-10-29 05:35:00,P02 Reep,427,470,True
2018-10-29 05:53:00,P07 Sint-Michiels,358,450,True
2018-10-29 05:48:00,P10 Sint-Pietersplein,663,708,True
2018-10-29 05:51:00,P01 Vrijdagmarkt,501,647,True
2018-10-29 05:57:00,P02 Reep,426,470,True
2018-10-29 06:14:00,P07 Sint-Michiels,358,450,True
2018-10-29 06:07:00,P10 Sint-Pietersplein,664,708,True
2018-10-29 06:00:00,P01 Vrijdagmarkt,500,647,True
2018-10-29 05:56:00,P04 Savaanstraat,426,540,True
2018-10-29 05:31:02,P08 Ramen,174,266,True
2018-10-29 06:27:00,P07 Sint-Michiels,359,450,True
2018-10-29 06:26:00,P10 Sint-Pietersplein,663,708,True
2018-10-29 06:28:00,P01 Vrijdagmarkt,501,647,True
2018-10-29 06:29:00,P04 Savaanstraat,424,540,True
2018-10-29 06:23:00,P08 Ramen,173,266,True
2018-10-29 06:43:00,P07 Sint-Michiels,362,450,True
2018-10-29 06:44:00,P10 Sint-Pietersplein,665,708,True
2018-10-29 06:44:00,P01 Vrijdagmarkt,503,647,True
2018-10-29 06:41:00,P04 Savaanstraat,423,540,True
2018-10-29 06:39:00,P08 Ramen,173,266,True
2018-10-29 06:12:00,P02 Reep,427,470,True
2018-10-29 06:49:00,P07 Sint-Michiels,362,450,True
2018-10-29 06:58:00,P10 Sint-Pietersplein,662,708,True
2018-10-29 06:59:00,P01 Vrijdagmarkt,504,647,True
2018-10-29 06:58:00,P04 Savaanstraat,417,540,True
2018-10-29 06:59:00,P08 Ramen,170,266,True
2018-10-29 06:56:00,P02 Reep,429,470,True
2018-10-29 07:01:00,P07 Sint-Michiels,361,450,True
2018-10-29 07:12:00,P10 Sint-Pietersplein,657,708,True
2018-10-29 07:13:00,P01 Vrijdagmarkt,509,647,True
2018-10-29 07:14:00,P04 Savaanstraat,411,540,True
2018-10-29 07:14:00,P08 Ramen,172,266,True
2018-10-29 07:09:00,P02 Reep,429,470,True
2018-10-29 07:27:00,P07 Sint-Michiels,362,450,True
2018-10-29 07:29:00,P10 Sint-Pietersplein,650,708,True
2018-10-29 07:27:00,P01 Vrijdagmarkt,509,647,True
2018-10-29 07:29:00,P04 Savaanstraat,405,540,True
2018-10-29 07:26:00,P08 Ramen,164,266,True
2018-10-29 07:28:00,P02 Reep,424,470,True
2018-10-29 07:40:00,P07 Sint-Michiels,364,450,True
2018-10-29 07:44:00,P10 Sint-Pietersplein,638,708,True
2018-10-29 07:43:00,P01 Vrijdagmarkt,518,647,True
2018-10-29 07:43:00,P04 Savaanstraat,390,540,True
2018-10-29 07:44:00,P08 Ramen,152,266,True
2018-10-29 07:32:00,P02 Reep,422,470,True
2018-10-29 07:59:00,P07 Sint-Michiels,363,450,True
2018-10-29 07:59:00,P10 Sint-Pietersplein,609,708,True
2018-10-29 07:56:00,P01 Vrijdagmarkt,519,647,True
2018-10-29 07:58:00,P04 Savaanstraat,369,540,True
2018-10-29 07:59:00,P08 Ramen,139,266,True
2018-10-29 07:58:00,P02 Reep,422,470,True
2018-10-29 08:04:00,P07 Sint-Michiels,363,450,True
2018-10-29 08:14:00,P10 Sint-Pietersplein,575,708,True
2018-10-29 08:12:00,P01 Vrijdagmarkt,516,647,True
2018-10-29 08:14:00,P04 Savaanstraat,345,540,True
2018-10-29 08:13:00,P08 Ramen,133,266,True
2018-10-29 08:13:00,P02 Reep,420,470,True
2018-10-29 08:25:00,P10 Sint-Pietersplein,556,708,True
2018-10-29 08:26:00,P01 Vrijdagmarkt,514,647,True
2018-10-29 08:27:00,P04 Savaanstraat,337,540,True
2018-10-29 08:27:00,P08 Ramen,124,266,True
2018-10-29 08:27:00,P02 Reep,416,470,True
2018-10-29 08:27:00,P07 Sint-Michiels,368,450,True
2018-10-29 08:29:00,P10 Sint-Pietersplein,551,708,True
2018-10-29 08:29:00,P01 Vrijdagmarkt,513,647,True
2018-10-29 08:29:00,P04 Savaanstraat,333,540,True
2018-10-29 08:29:00,P08 Ramen,121,266,True
2018-10-29 08:29:00,P02 Reep,415,470,True
2018-10-29 08:41:00,P07 Sint-Michiels,366,450,True
2018-10-29 08:44:00,P10 Sint-Pietersplein,531,708,True
2018-10-29 08:44:00,P01 Vrijdagmarkt,508,647,True
2018-10-29 08:42:00,P04 Savaanstraat,314,540,True
2018-10-29 08:43:00,P08 Ramen,116,266,True
2018-10-29 08:44:00,P02 Reep,406,470,True
2018-10-29 08:58:00,P10 Sint-Pietersplein,524,708,True
2018-10-29 08:58:00,P01 Vrijdagmarkt,500,647,True
2018-10-29 08:59:00,P04 Savaanstraat,298,540,True
2018-10-29 08:59:00,P02 Reep,397,470,True
2018-10-29 08:59:00,P07 Sint-Michiels,360,450,True
2018-10-29 09:01:05,P10 Sint-Pietersplein,523,708,True
2018-10-29 09:02:00,P01 Vrijdagmarkt,498,647,True
2018-10-29 09:02:00,P04 Savaanstraat,295,540,True
2018-10-29 08:55:00,P08 Ramen,110,266,True
2018-10-29 09:02:00,P02 Reep,395,470,True
2018-10-29 09:10:00,P07 Sint-Michiels,352,450,True
2018-10-29 09:14:00,P10 Sint-Pietersplein,514,708,True
2018-10-29 09:11:00,P01 Vrijdagmarkt,479,647,True
2018-10-29 09:13:00,P04 Savaanstraat,286,540,True
2018-10-29 09:14:00,P08 Ramen,107,266,True
2018-10-29 09:14:00,P02 Reep,393,470,True
2018-10-29 09:29:00,P07 Sint-Michiels,340,450,True
2018-10-29 09:26:00,P10 Sint-Pietersplein,509,708,True
2018-10-29 09:28:00,P01 Vrijdagmarkt,468,647,True
2018-10-29 09:29:00,P04 Savaanstraat,276,540,True
2018-10-29 09:24:00,P08 Ramen,105,266,True
2018-10-29 09:20:00,P02 Reep,391,470,True
2018-10-29 09:44:00,P07 Sint-Michiels,324,450,True
2018-10-29 09:43:00,P10 Sint-Pietersplein,500,708,True
2018-10-29 09:44:00,P01 Vrijdagmarkt,442,647,True
2018-10-29 09:40:00,P04 Savaanstraat,268,540,True
2018-10-29 09:41:00,P08 Ramen,103,266,True
2018-10-29 09:43:00,P02 Reep,381,470,True
2018-10-29 09:59:00,P07 Sint-Michiels,311,450,True
2018-10-29 09:59:00,P10 Sint-Pietersplein,489,708,True
2018-10-29 09:59:00,P01 Vrijdagmarkt,405,647,True
2018-10-29 09:56:00,P04 Savaanstraat,259,540,True
2018-10-29 09:56:00,P08 Ramen,96,266,True
2018-10-29 09:59:00,P02 Reep,377,470,True
2018-10-29 10:13:00,P07 Sint-Michiels,304,450,True
2018-10-29 10:14:00,P10 Sint-Pietersplein,475,708,True
2018-10-29 10:14:00,P01 Vrijdagmarkt,362,647,True
2018-10-29 10:14:00,P04 Savaanstraat,255,540,True
2018-10-29 10:08:00,P08 Ramen,98,266,True
2018-10-29 10:06:00,P02 Reep,374,470,True
2018-10-29 10:29:00,P07 Sint-Michiels,290,450,True
2018-10-29 10:29:00,P10 Sint-Pietersplein,462,708,True
2018-10-29 10:29:00,P01 Vrijdagmarkt,334,647,True
2018-10-29 10:29:00,P04 Savaanstraat,245,540,True
2018-10-29 10:29:00,P08 Ramen,95,266,True
2018-10-29 10:29:00,P02 Reep,369,470,True
2018-10-29 10:33:00,P07 Sint-Michiels,281,450,True
2018-10-29 10:36:00,P10 Sint-Pietersplein,464,708,True
2018-10-29 10:37:00,P01 Vrijdagmarkt,315,647,True
2018-10-29 10:36:00,P04 Savaanstraat,245,540,True
2018-10-29 10:33:00,P08 Ramen,92,266,True
2018-10-29 10:37:00,P02 Reep,360,470,True
2018-10-29 10:44:00,P07 Sint-Michiels,272,450,True
2018-10-29 10:43:00,P10 Sint-Pietersplein,453,708,True
2018-10-29 10:44:00,P01 Vrijdagmarkt,298,647,True
2018-10-29 10:38:00,P04 Savaanstraat,244,540,True
2018-10-29 10:43:00,P08 Ramen,88,266,True
2018-10-29 10:44:00,P02 Reep,351,470,True
2018-10-29 10:59:00,P07 Sint-Michiels,254,450,True
2018-10-29 10:59:00,P10 Sint-Pietersplein,452,708,True
2018-10-29 10:59:00,P01 Vrijdagmarkt,266,647,True
2018-10-29 10:59:00,P04 Savaanstraat,235,540,True
2018-10-29 10:55:00,P08 Ramen,86,266,True
2018-10-29 10:59:00,P02 Reep,341,470,True
2018-10-29 11:14:00,P07 Sint-Michiels,249,450,True
2018-10-29 11:14:00,P10 Sint-Pietersplein,441,708,True
2018-10-29 11:13:00,P01 Vrijdagmarkt,235,647,True
2018-10-29 11:14:00,P04 Savaanstraat,232,540,True
2018-10-29 11:13:00,P08 Ramen,85,266,True
2018-10-29 11:14:00,P02 Reep,330,470,True
2018-10-29 11:29:00,P07 Sint-Michiels,226,450,True
2018-10-29 11:29:00,P10 Sint-Pietersplein,445,708,True
2018-10-29 11:29:00,P01 Vrijdagmarkt,217,647,True
2018-10-29 11:28:00,P04 Savaanstraat,258,540,True
2018-10-29 11:19:00,P08 Ramen,83,266,True
2018-10-29 11:28:00,P02 Reep,328,470,True
2018-10-29 11:43:00,P07 Sint-Michiels,218,450,True
2018-10-29 11:43:00,P10 Sint-Pietersplein,436,708,True
2018-10-29 11:43:00,P01 Vrijdagmarkt,184,647,True
2018-10-29 11:42:00,P04 Savaanstraat,255,540,True
2018-10-29 11:43:00,P08 Ramen,80,266,True
2018-10-29 11:40:00,P02 Reep,319,470,True
2018-10-29 11:59:00,P07 Sint-Michiels,189,450,True
2018-10-29 11:59:00,P10 Sint-Pietersplein,429,708,True
2018-10-29 11:59:00,P01 Vrijdagmarkt,165,647,True
2018-10-29 11:59:00,P04 Savaanstraat,249,540,True
2018-10-29 11:55:00,P08 Ramen,76,266,True
2018-10-29 11:57:00,P02 Reep,313,470,True
2018-10-29 12:13:00,P07 Sint-Michiels,171,450,True
2018-10-29 12:14:00,P10 Sint-Pietersplein,419,708,True
2018-10-29 12:14:00,P01 Vrijdagmarkt,153,647,True
2018-10-29 12:14:00,P04 Savaanstraat,236,540,True
2018-10-29 12:09:00,P08 Ramen,77,266,True
2018-10-29 12:10:00,P02 Reep,310,470,True
2018-10-29 12:29:00,P07 Sint-Michiels,161,450,True
2018-10-29 12:29:00,P10 Sint-Pietersplein,419,708,True
2018-10-29 12:28:00,P01 Vrijdagmarkt,140,647,True
2018-10-29 12:29:00,P04 Savaanstraat,241,540,True
2018-10-29 12:29:00,P08 Ramen,69,266,True
2018-10-29 12:27:00,P02 Reep,308,470,True
2018-10-29 12:44:00,P07 Sint-Michiels,150,450,True
2018-10-29 12:44:00,P10 Sint-Pietersplein,410,708,True
2018-10-29 12:44:00,P01 Vrijdagmarkt,137,647,True
2018-10-29 12:44:00,P04 Savaanstraat,236,540,True
2018-10-29 12:42:00,P08 Ramen,69,266,True
2018-10-29 12:44:00,P02 Reep,303,470,True
2018-10-29 12:59:00,P07 Sint-Michiels,152,450,True
2018-10-29 12:58:00,P10 Sint-Pietersplein,410,708,True
2018-10-29 12:56:00,P01 Vrijdagmarkt,117,647,True
2018-10-29 12:56:00,P04 Savaanstraat,237,540,True
2018-10-29 12:56:00,P08 Ramen,71,266,True
